ID,Gender,CustomerType,Age,TypeTravel,Travel_Class,Travel_Distance,DepartureDelay_in_Mins,ArrivalDelay_in_Mins,Seat_comfort,Seat_Class,Arrival_time_convenient,Catering,Platform_location,Onboardwifi_service,Onboard_entertainment,Online_support,Onlinebooking_Ease,Onboard_service,Leg_room,Baggage_handling,Checkin_service,Cleanliness,Online_boarding,Target_Act,Target_Pre
98849323,0,0,35.0,0,1,2704,0.0,0.0,3,1,1,1,4,3,3,3,3,4,5,0,0,1,3,1,1
98855772,1,0,52.0,0,0,2465,0.0,0.0,3,0,3,3,0,0,3,3,3,3,3,2,1,3,3,1,1
98812223,1,0,62.0,1,1,2312,28.0,24.0,4,1,1,4,2,1,4,3,1,0,0,1,0,1,1,0,0
98821924,1,0,25.0,0,0,2730,31.0,30.0,5,1,5,4,1,3,3,3,3,3,4,2,4,5,3,1,1
98874093,0,0,36.0,1,1,3986,0.0,9.0,1,0,1,0,4,5,5,1,3,3,3,2,0,3,4,1,1
98885800,1,0,59.0,1,1,1419,0.0,0.0,3,0,3,3,0,4,3,4,4,0,3,3,3,0,4,0,0
98887854,0,1,25.0,0,1,1818,0.0,12.0,0,1,4,0,2,5,0,5,5,0,4,2,0,0,5,0,0
98881223,1,1,28.0,0,1,2701,1.0,22.0,4,0,4,0,2,4,4,4,4,5,5,0,5,0,4,0,0
98806296,1,0,19.0,1,1,2097,0.0,0.0,0,1,1,0,4,0,0,4,0,3,3,2,0,3,0,0,0
98807897,1,0,61.0,1,0,1344,9.0,17.0,0,1,1,0,4,0,1,3,5,5,0,4,0,5,3,0,0
98820724,1,1,23.0,0,0,2227,0.0,0.0,1,0,2,0,0,1,3,3,0,0,1,2,3,0,3,1,1
98822590,0,0,56.0,1,1,468,10.0,1.0,3,0,5,5,1,1,4,5,3,3,3,2,3,3,0,1,1
98824837,0,0,46.0,0,1,522,5.0,6.0,3,1,0,1,4,0,0,3,3,3,3,2,5,3,4,1,1
98830627,1,0,62.0,1,1,1572,1.0,4.0,4,1,5,3,2,1,3,1,1,5,5,3,4,3,1,0,0
98872132,1,0,48.0,1,1,1997,0.0,0.0,4,1,4,0,0,3,4,3,3,4,1,0,4,0,3,0,0
98836247,1,0,66.0,1,1,1838,0.0,0.0,5,0,3,0,0,4,5,1,4,0,5,2,4,3,4,0,0
98861772,1,0,16.0,1,1,1947,9.0,8.0,0,1,5,0,2,3,0,1,3,0,5,0,5,3,3,0,0
98877399,1,1,37.0,0,1,1202,0.0,0.0,0,1,5,0,0,1,0,1,1,3,4,0,4,0,1,0,0
98815986,0,0,47.0,0,1,826,23.0,8.0,0,1,5,4,1,3,0,4,0,0,0,0,0,0,5,0,0
98830257,0,0,16.0,1,1,1315,0.0,0.0,0,0,0,0,2,0,3,1,0,3,3,0,5,1,0,1,1
98875887,0,0,59.0,0,0,625,18.0,23.0,5,1,1,1,4,5,0,0,5,0,5,4,5,5,0,0,0
98808071,1,0,44.0,0,0,59,66.0,57.0,0,1,0,0,2,1,3,1,3,3,1,2,3,3,1,1,1
98801603,1,0,27.0,1,1,2031,14.0,17.0,3,1,0,3,3,5,3,5,5,1,0,3,1,0,5,0,0
98829232,0,1,27.0,0,1,1847,0.0,0.0,4,0,4,4,2,0,4,0,0,0,1,3,0,4,0,0,0
98884466,0,0,60.0,1,1,484,37.0,29.0,3,1,3,3,0,1,4,5,1,1,1,0,4,1,1,1,1
98889849,1,0,33.0,0,0,1856,0.0,0.0,5,0,0,4,2,5,5,5,5,5,5,0,5,4,5,0,0
98861566,0,1,26.0,0,0,1695,0.0,0.0,4,1,2,5,1,4,5,4,4,3,3,2,0,3,4,0,0
98863021,1,0,40.0,1,1,2376,0.0,0.0,1,0,5,0,2,0,1,0,0,3,0,0,5,0,0,1,1
98838894,1,0,54.0,0,0,2649,0.0,14.0,4,0,0,4,3,4,0,1,3,3,3,2,1,3,1,1,1
98881279,0,0,27.0,1,1,1639,6.0,0.0,1,0,0,1,2,1,0,0,5,5,1,4,4,5,5,1,1
98807017,1,0,48.0,0,1,2465,10.0,0.0,0,1,0,0,2,0,0,0,0,4,4,3,4,0,0,0,0
98800933,1,0,48.0,1,1,1644,0.0,0.0,4,0,0,4,2,3,4,3,3,5,1,2,0,3,3,0,0
98867185,1,0,39.0,0,1,1294,0.0,0.0,5,0,0,0,2,5,5,5,5,3,0,0,4,3,5,0,0
98802817,0,0,58.0,0,0,2624,0.0,0.0,1,0,1,1,4,1,0,1,4,4,4,3,0,4,3,1,1
98888162,0,0,55.0,0,0,693,0.0,0.0,3,0,3,3,0,0,3,1,1,1,1,1,0,1,0,1,1
98814411,1,1,44.0,0,1,2019,31.0,24.0,4,0,4,4,2,0,4,0,0,5,0,0,3,3,0,0,0
98811774,1,0,35.0,0,0,3807,3.0,8.0,0,1,0,0,2,5,3,3,3,3,1,2,5,3,1,1,1
98858012,0,0,66.0,1,1,421,0.0,0.0,1,1,0,0,2,3,0,1,1,1,1,1,5,1,0,1,1
98835749,1,0,52.0,0,0,1679,0.0,0.0,3,1,3,3,0,0,1,1,1,1,1,1,1,1,0,1,1
98880953,1,1,27.0,0,1,1489,11.0,19.0,4,0,1,4,0,0,4,0,0,1,3,1,5,0,0,0,0
98823950,0,0,17.0,1,1,1304,0.0,0.0,3,0,1,0,2,0,3,1,1,1,3,1,5,1,3,1,1
98807588,0,0,31.0,0,1,2244,0.0,0.0,3,0,5,5,1,3,3,3,3,4,5,2,5,5,3,1,1
98856651,0,0,55.0,1,1,468,0.0,0.0,4,0,4,4,3,3,0,1,3,3,3,2,1,3,3,1,1
98892466,0,0,33.0,0,0,3569,3.0,15.046130189646336,3,1,3,3,0,1,3,3,1,1,1,1,1,1,3,1,1
98854320,0,1,37.0,0,0,1816,0.0,2.0,1,1,1,1,4,0,1,0,0,3,0,2,1,1,0,1,1
98863256,1,0,14.0,1,1,1335,0.0,0.0,0,1,1,0,1,5,0,5,5,3,1,1,1,3,5,0,0
98866832,0,0,23.0,0,0,2431,41.0,65.0,3,1,3,3,0,0,0,0,0,5,1,0,5,0,0,1,1
98811865,1,0,52.0,0,0,1816,4.0,7.0,3,0,0,3,0,4,1,3,0,0,0,0,1,0,1,1,1
98845441,0,0,42.0,1,1,398,0.0,0.0,3,0,1,3,3,5,0,4,0,0,3,0,1,0,3,0,0
98815478,0,0,24.0,0,0,2153,0.0,0.0,0,0,1,3,0,0,0,0,0,3,4,2,0,3,0,0,0
98815242,0,0,50.0,0,0,2169,0.0,0.0,0,1,0,0,2,3,3,3,1,1,1,1,3,1,3,1,1
98834876,0,0,39.0,0,0,2134,144.0,123.0,1,1,1,1,4,0,0,0,3,0,3,1,0,1,0,1,1
98828668,0,0,25.0,0,1,2616,0.0,19.0,4,1,3,5,0,4,4,4,4,3,4,2,3,3,4,0,0
98849796,0,0,56.0,0,0,2880,1.0,0.0,4,1,0,0,2,5,3,0,0,0,0,3,3,0,0,0,0
98871525,0,1,36.0,0,0,1873,0.0,0.0,3,1,3,3,3,4,3,4,4,3,1,1,1,3,4,0,0
98851608,1,0,7.0,1,1,1373,9.0,0.0,1,0,3,3,2,3,3,5,3,1,0,1,3,1,3,1,1
98819165,1,0,52.0,0,0,2268,0.0,0.0,4,0,1,1,4,1,3,0,4,4,4,3,5,4,0,0,0
98839454,0,1,45.0,0,1,1920,0.0,0.0,4,1,4,4,1,3,4,3,3,0,5,1,1,4,3,0,0
98885204,0,0,25.0,1,0,1726,0.0,0.0,5,1,5,5,1,3,3,1,3,3,3,2,3,3,3,1,1
98815221,1,0,33.0,1,1,1785,14.0,2.0,3,0,3,3,3,0,3,0,0,1,3,2,3,3,0,0,0
98807433,0,0,42.0,0,0,2479,0.0,0.0,4,0,0,0,2,3,3,0,4,4,4,3,4,4,3,0,0
98828570,1,0,72.0,0,1,3728,0.0,17.0,0,0,5,5,1,0,0,0,4,5,5,3,0,0,0,0,0
98809330,0,0,24.0,1,0,2448,0.0,0.0,4,0,1,4,3,5,5,5,0,0,0,0,0,0,0,1,0
98825894,0,0,46.0,1,0,623,21.0,15.0,3,1,3,3,0,3,3,1,0,0,0,0,3,0,1,1,1
98806595,1,0,45.0,0,0,2436,0.0,0.0,5,0,1,5,1,3,3,3,3,3,3,2,0,3,3,1,1
98824449,1,0,48.0,0,0,253,0.0,0.0,3,1,1,1,0,3,1,3,0,0,3,1,1,0,1,1,1
98885125,0,0,48.0,0,0,3904,9.0,8.0,3,0,3,3,0,1,3,3,3,3,3,2,0,3,0,1,1
98860425,1,0,27.0,1,1,2941,5.0,0.0,1,1,0,1,2,3,1,1,3,3,5,1,5,0,3,1,1
98814493,1,0,12.0,1,1,2011,45.0,29.0,5,0,3,5,2,0,5,0,0,4,0,0,3,0,0,0,0
98813084,1,0,53.0,0,0,3164,16.0,11.0,5,1,0,3,0,0,3,3,0,0,0,4,4,0,5,0,0
98877770,0,0,37.0,0,0,1478,0.0,0.0,0,1,0,0,2,3,3,1,1,1,1,1,0,1,3,1,1
98851752,0,0,44.0,0,0,1851,0.0,0.0,4,1,4,4,3,1,3,3,0,0,0,0,1,0,1,1,1
98826395,1,0,41.0,1,1,1834,0.0,5.0,0,0,1,4,0,1,4,1,1,3,0,2,1,3,1,0,0
98893384,0,0,40.0,1,1,1001,0.0,2.0,1,0,1,1,0,3,3,1,3,3,1,4,3,3,3,1,1
98869115,0,1,27.0,0,0,2614,3.0,2.0,4,1,4,4,3,4,4,4,4,3,4,1,0,1,4,0,0
98857596,1,0,65.0,0,0,266,64.0,60.0,5,0,3,3,0,1,3,0,5,5,5,4,0,5,0,0,0
98805359,1,1,46.0,0,0,4015,7.0,15.283058807964544,0,0,0,0,0,3,0,3,3,3,4,0,1,3,3,0,0
98873055,0,1,52.0,1,1,1634,0.0,0.0,4,1,3,4,2,1,4,1,1,1,0,1,1,1,1,0,0
98819594,0,0,76.0,0,1,77,0.0,0.0,4,1,3,3,0,3,3,0,0,0,4,0,5,0,4,0,0
98846640,0,0,30.0,0,0,2765,2.0,0.0,5,0,1,5,1,3,1,3,3,1,0,1,1,1,3,1,1
98882677,0,1,43.0,0,0,1695,11.0,0.0,3,0,3,3,0,3,3,3,3,1,0,1,1,3,3,0,1
98881735,0,0,34.0,0,0,341,0.0,0.0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,4,0,0
98821333,1,0,64.0,1,0,1789,0.0,0.0,5,1,0,4,2,5,0,3,5,5,4,4,3,5,4,0,0
98887712,1,0,37.0,0,0,2535,0.0,0.0,2,1,2,2,1,1,0,1,0,0,0,0,0,0,5,1,1
98831614,1,0,32.0,0,0,3580,0.0,0.0,5,0,0,0,2,5,5,5,5,0,1,0,4,0,5,0,0
98859478,1,1,37.0,0,0,1754,0.0,0.0,3,1,3,3,2,3,3,4,3,3,0,2,0,1,3,0,1
98859863,0,0,25.0,0,0,5002,152.0,134.0,0,0,5,0,1,0,0,0,5,5,3,2,0,5,0,0,0
98893492,1,0,45.0,0,0,2575,26.0,0.0,3,0,1,3,0,3,1,3,3,3,3,2,0,3,3,1,1
98870309,0,0,36.0,0,0,2337,10.0,0.0,0,1,0,0,2,0,3,1,3,3,3,2,0,3,3,1,1
98836008,0,0,19.0,1,1,1622,70.0,60.0,3,1,5,3,3,5,3,5,5,3,3,3,4,0,5,1,0
98862283,1,0,57.0,0,0,3155,19.0,15.0,4,0,5,5,1,3,0,0,0,0,0,3,5,0,4,0,0
98855031,0,0,30.0,0,0,3810,0.0,0.0,1,0,1,1,4,3,3,3,3,5,1,4,3,5,3,1,1
98892848,0,0,18.0,0,0,1813,0.0,0.0,0,0,0,0,2,3,1,3,3,3,3,1,0,3,3,1,1
98849838,0,0,63.0,1,1,944,7.0,0.0,1,1,3,3,0,1,1,1,1,0,0,0,1,1,1,1,1
98820790,1,0,36.0,1,1,1969,5.0,9.0,5,1,1,5,1,4,5,4,4,0,4,2,0,1,4,0,0
98820910,0,0,33.0,0,0,918,1.0,0.0,4,1,4,4,3,1,1,3,3,3,3,2,3,3,0,1,1
98820576,0,0,59.0,0,1,1865,0.0,0.0,0,0,3,3,0,3,3,3,0,0,0,0,3,0,0,0,0
98867104,1,0,80.0,0,0,2727,0.0,0.0,1,1,1,1,4,3,3,3,1,1,1,1,3,1,3,1,1
98830251,1,1,37.0,0,0,2042,14.0,17.0,5,1,5,5,2,3,5,3,3,3,5,3,0,4,3,0,0
98845862,1,0,61.0,1,1,2504,4.0,31.0,4,0,1,4,1,4,4,4,4,0,3,4,5,4,4,0,0
98839637,1,1,42.0,0,0,2092,2.0,0.0,4,1,4,4,0,3,4,3,3,3,0,1,3,3,3,0,0
98829637,1,0,28.0,0,0,3639,0.0,0.0,0,1,0,0,2,0,0,0,0,0,3,2,3,3,0,1,0
98881275,1,0,34.0,1,1,2988,6.0,0.0,5,0,1,4,0,1,4,1,1,3,4,2,1,1,1,0,0
98817760,1,0,28.0,1,1,1364,0.0,15.283058807964544,2,1,0,0,0,4,2,3,4,5,5,0,3,0,4,1,1
98822006,0,0,54.0,0,0,3310,0.0,20.0,5,1,0,5,1,4,1,1,3,3,3,2,1,3,0,1,1
98831863,1,0,57.0,1,1,1878,49.0,45.0,3,1,0,3,4,5,3,5,5,5,3,4,3,4,5,0,0
98812938,0,0,24.0,1,1,2959,4.0,0.0,5,1,5,4,1,3,3,1,0,0,0,0,0,0,3,1,1
98872785,1,0,58.0,0,0,2328,0.0,0.0,4,0,1,4,3,4,1,3,3,3,3,2,3,3,3,1,1
98805236,0,1,29.0,0,1,1866,0.0,0.0,4,0,4,4,1,5,4,5,5,1,5,2,5,1,5,0,0
98840645,0,0,29.0,0,0,2144,66.0,56.0,4,1,4,4,2,1,4,1,1,3,3,2,1,3,1,0,0
98832800,1,0,38.0,1,1,2080,21.0,12.0,0,0,1,0,0,0,4,5,0,5,1,2,3,5,0,0,0
98848007,0,0,12.0,1,1,2107,5.0,0.0,0,0,1,0,0,5,0,5,5,0,3,1,1,1,5,0,0
98861861,0,0,77.0,0,1,142,0.0,1.0,3,1,1,4,4,3,1,3,0,0,3,0,5,0,3,1,1
98861101,1,0,41.0,0,1,1242,0.0,0.0,1,1,1,0,1,1,1,1,1,5,1,3,1,5,1,1,1
98819224,1,0,35.0,0,0,1704,0.0,5.0,3,1,3,3,0,5,5,4,3,3,3,2,5,3,3,1,1
98840174,1,0,22.0,1,1,1502,0.0,0.0,4,1,1,2,1,3,2,3,3,0,3,1,0,1,3,0,0
98889219,1,0,9.0,1,1,2049,0.0,7.0,0,1,1,0,0,1,0,1,1,3,0,0,1,1,1,0,0
98864880,0,0,47.0,1,1,1121,0.0,0.0,3,0,0,3,2,5,3,5,1,3,3,1,4,1,4,0,0
98839066,0,0,64.0,0,1,256,0.0,0.0,3,0,1,1,4,3,0,3,3,3,3,2,4,3,4,0,0
98820042,0,0,40.0,0,0,1719,0.0,0.0,5,1,1,1,4,3,0,4,5,5,5,4,5,5,3,0,0
98877643,1,0,66.0,1,1,2002,0.0,0.0,5,0,1,5,1,4,5,4,4,1,0,1,1,3,4,0,0
98828104,0,0,18.0,1,1,1998,0.0,0.0,1,1,1,1,4,3,5,3,1,1,1,1,4,1,1,1,1
98836573,1,0,31.0,1,1,2189,0.0,0.0,4,0,0,4,2,5,4,5,5,5,5,0,0,3,5,0,0
98843093,0,0,22.0,0,0,3873,0.0,0.0,1,0,1,1,4,3,3,3,3,3,4,0,0,1,3,1,1
98893219,1,0,58.0,0,0,1564,0.0,0.0,0,0,0,0,2,4,1,1,3,3,3,2,3,3,3,1,1
98828290,0,0,45.0,0,0,2432,13.0,3.0,1,0,1,1,4,4,0,1,3,3,3,2,3,3,0,1,1
98863247,0,0,40.0,1,1,1739,42.0,54.0,3,0,1,3,3,3,3,3,3,3,3,2,0,3,3,0,0
98850200,0,0,30.0,1,1,1977,0.0,0.0,3,0,3,3,2,4,3,4,4,0,4,1,3,1,4,1,0
98818356,0,0,35.0,0,1,2066,0.0,0.0,0,1,5,5,1,0,0,0,0,4,5,4,5,5,0,0,0
98884406,1,0,25.0,1,1,1814,122.0,124.0,5,1,2,5,2,3,5,3,3,5,4,0,1,5,3,0,0
98860234,1,0,47.0,1,1,1439,6.0,0.0,1,1,1,1,4,1,1,1,1,1,1,3,3,1,1,1,1
98878435,1,0,62.0,0,0,1605,0.0,11.0,4,1,0,4,0,1,1,1,1,1,4,1,1,1,3,0,1
98824165,1,0,58.0,1,1,2167,0.0,0.0,4,0,1,2,0,3,2,3,3,3,5,0,4,3,3,0,0
98834285,0,0,32.0,1,1,2038,6.0,1.0,3,1,3,0,0,0,3,3,4,4,3,0,0,4,3,1,1
98849529,1,0,62.0,1,1,2237,0.0,0.0,4,0,1,4,4,1,4,1,1,0,4,1,3,3,1,0,0
98842183,1,0,44.0,0,0,3160,12.0,41.0,0,1,5,0,1,5,0,5,0,0,0,0,5,0,5,0,0
98827164,0,0,44.0,0,0,1596,0.0,0.0,4,1,4,4,3,0,1,3,1,1,1,1,3,1,3,1,1
98888526,1,1,52.0,0,0,2822,200.0,192.0,1,0,1,1,0,1,3,3,3,0,1,1,3,3,3,1,1
98808979,0,1,24.0,0,1,1687,3.0,0.0,0,1,3,0,3,1,0,1,1,0,0,0,5,1,1,0,0
98809863,0,1,20.0,0,1,1345,0.0,0.0,4,0,4,0,2,0,4,0,0,3,5,0,5,0,0,0,0
98871026,0,0,64.0,1,1,329,0.0,0.0,1,1,4,0,3,1,1,1,1,5,4,2,3,4,1,1,1
98848551,1,0,45.0,1,1,2037,5.0,27.0,0,0,4,2,2,0,2,0,0,4,4,0,5,0,0,0,0
98802989,1,0,26.0,0,1,2452,0.0,15.0,0,1,5,5,1,0,0,5,0,5,1,2,3,3,0,0,0
98800192,1,0,61.0,0,0,463,69.0,51.0,3,1,3,3,0,3,1,3,4,4,4,3,0,4,0,1,1
98856580,1,0,17.0,1,1,1826,0.0,0.0,3,0,3,3,0,5,3,5,5,3,4,1,0,3,5,0,0
98878298,0,0,37.0,0,1,1759,0.0,0.0,0,0,3,3,0,0,4,0,0,5,0,2,5,3,0,0,0
98813710,1,0,60.0,0,0,2172,14.0,0.0,1,0,1,1,4,1,3,3,3,3,3,2,0,3,3,1,1
98832718,0,1,26.0,0,0,1355,0.0,0.0,3,1,3,3,1,4,3,4,4,3,0,2,1,1,4,0,1
98824042,1,0,36.0,1,1,2219,0.0,2.0,3,1,4,3,0,0,3,0,0,3,4,2,3,0,0,1,0
98823277,0,0,17.0,0,0,5407,0.0,0.0,3,1,3,3,0,3,3,3,3,0,4,1,1,1,3,1,1
98877361,0,0,45.0,1,1,761,16.0,0.0,3,0,1,3,3,0,3,3,5,5,3,4,3,5,1,0,1
98853183,1,0,57.0,0,1,1564,18.0,25.0,0,1,3,0,0,3,0,3,3,0,4,0,3,0,3,0,0
98890314,1,0,42.0,0,0,1446,8.0,0.0,1,0,1,1,4,0,1,3,3,3,3,2,3,3,0,1,1
98859277,0,0,17.0,1,1,2857,0.0,0.0,3,1,1,3,0,3,1,1,1,1,1,1,1,1,3,1,1
98834435,0,0,39.0,1,1,4065,22.0,31.0,4,0,4,4,3,3,3,3,3,3,0,1,1,3,3,1,1
98842851,0,0,32.0,0,0,2229,0.0,0.0,4,0,4,4,3,1,3,1,1,1,1,2,4,4,1,1,1
98832970,1,0,27.0,0,1,2046,0.0,0.0,1,1,0,0,2,1,1,1,1,0,5,1,4,1,1,1,1
98847819,1,0,66.0,0,0,54,0.0,0.0,0,0,0,0,2,3,3,3,0,0,3,2,0,0,3,1,1
98859858,0,0,36.0,0,1,1217,0.0,0.0,0,0,1,5,1,0,3,0,0,3,4,2,0,1,0,1,1
98821221,1,0,35.0,0,0,2773,0.0,0.0,5,1,3,3,0,0,4,4,5,5,4,4,5,5,5,0,0
98844301,0,0,26.0,0,0,2475,30.0,17.0,3,0,5,5,1,3,3,3,3,3,0,2,4,3,3,0,0
98809561,0,1,49.0,0,1,2713,0.0,0.0,3,1,3,3,2,1,3,5,1,3,0,0,3,3,1,0,0
98872804,1,0,40.0,1,1,1098,0.0,1.0,5,1,2,5,1,5,5,5,5,3,1,1,3,3,5,0,0
98814347,0,0,56.0,0,0,249,4.0,6.0,4,1,4,4,3,4,3,1,3,3,3,2,1,3,0,1,1
98814991,1,0,58.0,0,0,3588,14.0,9.0,1,1,1,1,4,3,3,3,3,3,3,2,3,3,1,1,1
98832845,0,0,40.0,0,0,3044,9.0,56.0,1,1,1,1,4,3,1,1,1,1,3,1,1,1,3,1,1
98867488,1,0,77.0,0,0,448,34.0,55.0,0,0,0,0,2,5,4,5,0,0,0,0,5,0,3,0,0
98817315,0,0,21.0,1,1,1387,0.0,0.0,1,1,3,1,0,3,1,3,3,0,3,2,0,3,3,1,1
98882915,1,0,48.0,0,0,1680,0.0,0.0,5,1,3,3,0,1,3,3,5,5,5,4,0,5,4,0,0
98814645,0,0,49.0,0,0,1576,0.0,0.0,4,0,1,0,4,3,3,3,0,0,0,3,0,0,3,0,0
98808529,1,0,47.0,1,1,2034,4.0,1.0,1,0,1,1,3,3,1,3,3,0,1,2,3,3,3,1,1
98872806,1,0,38.0,1,1,1998,0.0,9.0,4,1,1,0,0,1,0,1,1,1,3,1,3,1,1,0,0
98840163,0,0,15.0,0,1,1332,0.0,0.0,5,1,1,1,4,5,5,4,5,5,5,2,3,3,5,0,0
98842525,0,0,51.0,0,0,1091,0.0,18.0,3,0,0,3,0,1,1,1,0,0,1,1,1,0,1,1,1
98876869,1,0,36.0,0,0,97,12.0,8.0,5,0,1,0,4,3,0,0,0,0,0,4,4,0,0,0,0
98843952,1,0,34.0,0,0,581,2.0,2.0,3,1,3,3,0,1,3,3,1,1,1,1,0,1,1,1,1
98874001,1,1,28.0,0,1,1619,14.0,60.0,5,1,4,5,0,5,5,5,5,3,5,2,4,3,5,0,0
98820009,1,0,55.0,0,0,2840,2.0,0.0,0,0,0,3,2,0,3,0,0,0,0,0,4,0,4,0,0
98844451,1,0,38.0,0,1,1978,0.0,21.0,0,1,1,0,4,0,0,0,0,5,5,4,3,5,0,1,0
98820811,0,0,52.0,0,0,3909,0.0,0.0,1,0,1,1,4,1,1,1,0,0,0,0,1,0,1,1,1
98848542,0,0,60.0,0,1,349,8.0,4.0,3,0,4,4,3,0,0,4,3,3,3,2,3,3,4,0,1
98828149,0,0,42.0,0,0,2345,0.0,0.0,1,1,1,1,4,3,1,1,1,1,1,2,5,1,5,1,1
98829039,1,0,38.0,0,0,697,24.0,22.0,5,0,5,5,1,4,3,3,3,3,3,2,1,3,3,1,1
98864957,0,0,8.0,1,1,1076,0.0,0.0,3,1,5,3,0,0,4,5,4,4,4,3,3,4,1,1,1
98865877,0,0,39.0,0,0,3895,0.0,0.0,5,1,5,4,1,4,1,1,1,1,1,1,4,1,4,1,1
98849975,0,0,42.0,1,1,1397,5.0,0.0,3,0,3,3,0,0,1,0,1,1,1,1,1,1,0,1,1
98810463,1,0,51.0,0,1,2281,139.0,146.0,4,0,3,3,0,4,4,4,3,5,1,2,4,1,4,1,0
98834335,0,1,21.0,0,0,2316,0.0,0.0,2,1,2,2,0,1,2,1,1,0,4,2,0,3,1,1,1
98849834,0,0,53.0,1,0,525,0.0,0.0,5,0,5,5,1,1,1,1,1,1,1,1,1,3,1,1,1
98859318,0,0,40.0,0,0,1963,21.0,7.0,0,1,0,1,2,3,0,3,1,3,1,1,1,1,0,1,1
98806541,0,0,36.0,1,1,2210,0.0,0.0,3,1,1,3,0,1,3,1,1,3,0,2,3,3,1,1,1
98801337,1,0,57.0,0,0,3536,6.0,0.0,1,1,1,1,4,1,3,1,3,3,3,2,5,3,5,1,1
98844515,0,0,55.0,1,1,1766,10.0,0.0,1,0,1,1,4,0,1,1,4,4,4,3,3,4,3,1,1
98803859,0,0,10.0,1,1,2090,0.0,0.0,2,0,1,2,3,5,2,5,5,0,1,4,3,4,5,1,1
98814664,0,0,58.0,0,0,324,0.0,1.0,3,0,0,0,2,0,0,0,3,3,0,2,5,3,0,0,0
98806802,1,0,33.0,1,1,2401,22.0,64.0,3,0,4,3,0,0,3,4,0,3,3,0,0,3,0,0,0
98864711,1,0,55.0,0,0,233,19.0,3.0,1,0,1,0,4,5,1,0,1,1,1,0,4,1,3,1,1
98839400,0,0,54.0,0,0,2737,0.0,0.0,5,0,5,5,1,0,3,3,3,3,3,2,1,3,0,1,1
98869492,0,0,49.0,1,1,57,1.0,2.0,1,1,1,1,0,0,0,0,3,3,1,2,5,3,4,1,1
98835414,0,1,36.0,0,0,3164,0.0,0.0,0,1,0,0,0,5,0,5,5,3,4,2,3,1,5,0,0
98808683,0,0,67.0,1,1,240,0.0,0.0,5,0,5,5,1,0,0,3,1,1,1,1,0,1,4,1,1
98869652,0,0,62.0,1,1,579,10.0,14.0,5,0,1,5,1,1,1,1,1,0,3,1,3,3,1,1,1
98824473,1,0,33.0,1,1,1353,0.0,0.0,5,1,3,5,4,0,5,0,0,3,1,0,5,5,0,0,0
98866905,1,0,42.0,0,0,516,1.0,0.0,1,1,0,0,4,4,3,3,1,1,1,1,1,1,3,1,1
98827538,1,0,55.0,0,0,345,0.0,0.0,3,1,3,3,0,3,4,4,3,3,3,0,1,3,5,1,1
98807408,1,1,36.0,0,1,2024,0.0,0.0,4,1,4,4,2,1,4,1,1,0,3,3,0,0,1,0,0
98862037,1,0,51.0,0,0,3234,0.0,0.0,0,1,0,0,2,3,3,4,3,3,3,2,4,3,4,1,1
98886506,1,0,41.0,0,0,2257,0.0,0.0,0,1,0,0,2,3,3,3,3,3,3,2,1,3,3,1,1
98851929,1,0,69.0,1,1,1838,5.0,0.0,0,0,0,0,2,3,0,3,3,3,4,0,4,3,3,0,0
98815610,1,0,46.0,0,1,1223,13.0,17.0,4,0,4,4,3,4,4,4,4,4,0,0,0,0,4,0,0
98860645,0,0,50.0,0,0,584,77.0,59.0,4,0,0,5,1,5,0,3,4,4,4,3,5,4,3,0,0
98876399,0,0,59.0,0,0,2550,11.0,23.0,5,1,5,5,1,3,3,3,3,3,3,2,3,3,0,1,1
98858318,1,0,61.0,1,1,2401,0.0,0.0,0,0,4,0,2,3,0,3,3,5,3,0,3,0,3,0,0
98850900,0,0,70.0,1,1,331,0.0,0.0,1,0,5,5,1,5,5,4,1,1,1,1,3,1,5,1,1
98805615,0,0,52.0,1,1,1778,50.0,37.0,3,0,3,0,0,3,1,3,3,0,0,1,1,3,3,1,1
98840946,1,0,30.0,1,1,1895,0.0,11.0,4,1,1,4,3,3,4,0,3,3,0,2,3,3,3,0,0
98832023,0,1,30.0,0,1,1459,0.0,0.0,0,0,1,0,2,1,0,1,1,0,1,0,5,0,1,0,0
98837390,1,0,62.0,0,1,1373,1.0,5.0,1,1,0,3,0,1,1,1,1,5,5,0,3,0,1,1,1
98806704,0,0,59.0,0,0,343,80.0,69.0,4,0,4,4,3,3,1,3,1,1,1,1,0,1,0,1,1
98847745,0,1,27.0,0,0,2564,0.0,0.0,1,1,1,1,0,4,1,5,4,3,3,1,3,3,4,1,1
98870113,1,0,47.0,0,1,2343,8.0,2.0,3,0,0,3,2,3,3,3,3,3,0,0,0,1,3,1,1
98813539,1,0,59.0,1,1,3311,0.0,5.0,4,1,3,4,1,3,4,0,3,0,4,2,3,3,3,0,0
98822838,1,0,50.0,0,1,2316,0.0,2.0,3,1,3,3,0,3,3,3,3,4,5,1,3,0,3,1,1
98868057,1,0,41.0,0,1,2573,0.0,9.0,4,1,5,5,1,5,4,5,5,4,1,0,5,3,5,0,0
98811381,1,1,22.0,0,1,1974,5.0,10.0,4,0,0,4,0,4,4,4,4,0,1,0,5,3,4,0,0
98849941,1,0,36.0,1,0,722,0.0,0.0,0,0,3,0,2,1,3,1,4,4,0,3,1,4,3,0,0
