Sales,CategoryName,Profit_Ratio,Discount,Quantity,Order_Profit ,Product_type,Prod_Category_Id,ProductLength,ProductWeight,Dispatched,Scheduled_Shipping,Delivery_Review,Session_Ordered,WeekdayOrder,Cust_State_Encoded,Customer_Category_Encoded,Transcation_Encoded,Shipping_Class_Encoded,Warehouse_Region_Encoded,Order_zone_Encoded,y_pred,y_act,OrderId
78,3,0.34,0.25,1,3134.28,1,18,172,1860,1,5,4,1,0,7,1,1,3,3,0,1,0,2432752
75,22,0.21,0.04,2,620.41,1,29,139,3543,0,4,3,1,0,11,2,2,1,4,0,1,1,2439534
45,11,0.47,0.1,1,1998.12,1,17,81,2355,0,3,5,3,0,0,0,0,0,0,3,1,0,2347325
111,11,0.47,0.1,2,2067.26,0,17,88,1947,0,6,3,2,1,8,0,2,1,4,3,1,1,2348844
261,33,0.41,0.02,5,1484,1,24,82,3013,1,3,3,1,1,11,0,3,1,3,1,1,1,2461512
157,22,0.34,0.11,3,990.96,1,29,86,22965,0,2,4,1,1,7,0,2,3,1,0,0,0,2469870
295,11,-0.81,0.06,5,-3430.75,0,17,133,2354,0,6,4,3,0,8,2,2,3,3,4,1,0,2491932
372,25,0.48,0.19,1,13692.08,1,45,162,18214,0,5,4,1,0,9,0,2,3,3,4,1,0,2494973
289,4,0.11,0.06,1,2354.61,1,43,43,217,0,3,4,3,0,0,2,3,1,2,4,1,0,2510867
299,4,0.03,0.06,1,644.21,1,43,89,167,0,4,5,2,0,16,1,1,3,0,4,0,0,2432253
178,45,0.21,0.13,3,766.9,0,46,112,3241,0,6,2,1,1,9,1,1,3,0,0,1,0,2446574
218,45,0.04,0.04,4,146,1,46,77,382,1,6,3,3,0,1,1,3,1,0,0,1,0,2453703
254,11,0.39,0.12,4,1639.49,0,17,34,328,0,6,3,3,0,14,1,0,3,4,3,1,1,2365857
97,44,-0.24,0.16,4,-554.18,1,37,60,133,0,2,3,3,1,13,0,0,0,0,0,1,0,2514136
289,4,0.18,0.06,1,3836.83,1,43,137,3069,1,2,2,3,0,4,1,2,3,2,2,0,0,2401996
173,45,0.29,0.11,1,1036.85,0,46,120,2674,0,4,4,2,0,7,1,3,0,4,2,1,0,2440884
184,33,0.37,0.04,3,1303.62,1,24,39,149,0,3,4,2,1,6,2,3,0,2,2,1,1,2352549
64,44,-0.81,0.07,2,-2732.99,1,37,194,37268,0,2,3,1,1,1,1,2,1,1,0,0,0,2390710
371,25,0.11,0.16,1,3121.01,0,45,119,1848,0,4,4,3,1,2,0,2,0,3,2,1,1,2383964
212,13,0.42,0.16,1,6412.85,0,76,92,1211,0,2,2,2,1,13,2,0,3,3,3,0,0,2405074
278,4,0.47,0.07,1,10036.19,1,43,20,1142,0,2,5,3,0,3,2,0,0,2,2,1,0,2404153
47,38,0.45,0.06,1,2061.29,1,33,45,728,0,2,3,1,1,11,2,2,0,3,2,1,1,2392376
282,4,-0.22,0.21,1,-4693.23,1,43,30,1724,0,4,3,1,0,17,0,2,0,3,3,1,1,2383976
65,35,0.35,0.16,1,1026.04,0,75,48,398,1,4,4,1,0,4,0,2,1,3,1,1,0,2406730
31,28,-0.68,0.03,1,-622.25,0,61,116,2271,0,2,4,1,0,6,0,2,1,3,1,0,0,2406711
78,47,-0.69,0.01,1,-4993.83,0,9,90,162,1,6,1,2,0,15,2,1,3,2,2,1,1,2508317
420,6,0.48,0.07,1,15401.42,0,62,24,397,0,3,4,2,1,8,2,1,3,0,1,0,0,2342891
198,11,0.47,0.19,4,2030.12,0,17,127,2354,0,3,2,1,1,2,0,0,0,2,4,1,1,2357234
256,45,0.48,0.1,5,1671.59,0,46,164,40980,0,4,2,3,1,7,0,2,3,4,3,0,0,2443157
145,47,0.11,0.03,1,796.51,0,9,149,1375,1,4,3,2,0,8,1,3,3,2,2,0,0,2465574
144,47,0.31,0.06,1,2218.3,0,9,174,2119,0,4,4,2,1,1,0,2,1,2,1,1,1,2343161
142,45,0.35,0.06,2,1276.9,1,46,199,2542,1,6,3,1,1,9,0,2,3,3,2,1,0,2473889
119,47,0.29,0.03,1,2097.98,1,9,55,1353,0,6,3,3,0,8,0,2,3,0,0,1,0,2423629
365,25,0.08,0.16,1,2273.74,0,45,51,1071,0,2,3,2,0,5,0,2,2,4,3,1,1,2494628
166,11,0.45,0.16,3,1944.43,0,17,91,1722,1,4,5,2,0,17,1,2,3,0,0,0,0,2355360
173,47,0.02,0.03,1,143.55,0,9,139,2262,1,5,2,3,0,5,0,2,1,2,1,1,1,2405950
49,22,0.06,0.13,1,170.21,1,29,182,6917,0,5,4,1,1,17,1,2,3,3,4,1,1,2383057
212,43,0.21,0.19,1,2999.45,0,48,139,1483,0,4,4,1,0,3,1,2,1,4,4,1,0,2421596
169,47,0.19,0.03,2,1341.11,1,9,179,3020,1,3,4,1,0,9,0,1,3,2,2,0,0,2431179
419,25,0.28,0.06,1,7939.22,1,45,89,1569,0,6,3,3,1,13,2,3,1,0,4,1,0,2478123
173,2,0.5,0.16,2,1238.28,1,3,195,1064,1,4,2,2,0,6,0,2,3,2,0,0,0,2363697
417,25,0.48,0,1,13701.89,0,45,43,484,1,2,4,2,1,11,2,0,3,2,1,0,0,2482243
169,33,0.29,0.13,3,1054.51,0,24,109,3590,1,4,5,3,0,5,0,2,3,0,1,0,0,2470137
311,11,0.11,0.06,5,481.18,0,17,183,1209,1,6,2,2,0,11,1,1,3,3,4,1,1,2411676
166,11,-0.03,0.16,3,-126.03,0,17,16,28,0,2,2,1,1,16,1,2,0,4,1,1,1,2368534
72,45,0.35,0.07,1,1221.11,1,46,159,2902,1,2,4,2,0,10,1,2,3,0,4,0,0,2454012
269,45,0.21,0.1,5,752.21,0,46,82,1839,1,6,5,2,1,4,2,1,3,3,2,1,1,2453885
136,11,0.19,0.25,3,814.21,1,17,144,2379,1,6,3,3,0,16,2,3,3,0,0,1,0,2372458
89,47,0.1,0.07,1,707.27,1,9,163,31482,1,4,4,2,0,12,0,2,3,2,1,0,0,2424996
201,45,0.37,0.21,5,1336.09,0,46,193,23979,0,2,4,3,1,16,2,2,3,3,4,0,0,2473930
96,33,0.04,0.06,2,147.21,1,24,170,3659,0,4,5,2,0,1,0,2,3,0,1,0,0,2436972
277,45,0,0.06,5,2.13,0,46,160,1466,0,6,4,1,0,13,1,2,3,3,3,1,1,2473030
130,22,0.29,0.13,4,856.67,0,29,194,16512,0,3,4,3,1,13,0,3,3,1,4,0,0,2342266
106,3,-0.25,0.1,1,-2326.97,1,18,179,3520,0,3,3,2,0,3,0,3,3,2,4,0,0,2463356
38,23,0.26,0.16,2,439.9,0,5,43,525,0,4,2,1,0,13,0,2,1,3,4,1,1,2407226
42,11,0.11,0.11,1,474.7,0,17,83,1127,0,6,5,1,1,9,0,0,1,0,3,1,1,2357728
102,33,0.48,0.19,3,1692.93,0,24,181,13769,0,6,3,2,0,16,0,1,1,4,1,1,1,2379296
252,34,0.48,0.02,1,8941.79,0,71,38,514,0,4,4,1,0,6,0,2,3,3,3,0,0,2436143
211,5,0.16,0.07,1,2870.86,0,65,208,26946,0,4,2,1,0,9,2,2,2,0,0,1,0,2438639
32,23,0.28,0.11,1,477.37,0,5,209,23107,0,5,5,2,0,2,2,0,1,4,0,1,1,2404580
98,45,-1.55,0.25,3,-5631.56,0,46,30,175,0,5,4,2,0,10,0,2,3,0,0,1,0,2519302
231,43,0.26,0.07,1,3727.72,1,48,160,3698,0,5,3,2,1,11,0,1,3,2,4,1,1,2396048
194,22,0.29,0,4,846.41,0,29,127,3282,1,6,5,3,1,14,0,2,1,3,4,1,1,2408017
68,47,0.24,0.16,1,538.22,0,9,71,1764,0,2,2,3,1,12,1,1,3,2,0,0,0,2387169
78,45,-1.55,0.06,1,-5462.49,0,46,53,193,0,5,2,3,0,7,0,2,3,2,4,1,0,2447638
212,43,0.5,0.19,1,7142.28,1,48,203,3139,0,6,4,1,0,0,1,3,1,2,4,1,0,2418224
219,45,0.45,0.03,5,1609.61,1,46,202,1616,1,4,4,1,0,9,0,2,3,3,0,0,0,2472826
333,25,0.26,0.16,1,7367.22,1,45,57,1387,1,2,4,3,1,9,1,2,0,2,4,1,0,2366473
399,25,-0.81,0.03,1,-23094.6,0,45,84,711,0,5,2,2,0,17,1,0,1,3,0,1,1,2359720
160,33,0.16,0.07,3,571.55,0,24,192,4313,0,3,4,2,0,8,2,1,1,0,4,1,0,2341595
149,3,0,0.18,1,2.52,0,18,163,3783,0,3,3,2,0,8,2,2,1,2,2,1,1,2439116
244,13,0.26,0.01,1,3980.7,1,76,27,1541,0,3,4,3,1,12,0,2,3,3,1,0,0,2435048
289,4,0.19,0.04,1,4065.97,0,43,113,3282,0,4,2,2,1,2,0,1,3,0,3,0,0,2428850
184,45,0.32,0.04,3,1143.02,0,46,118,3354,0,2,3,1,1,7,0,3,2,3,4,1,0,2474028
425,25,0.29,0.02,1,8259.03,1,45,83,311,1,6,4,2,1,17,2,1,1,2,2,1,1,2520705
142,11,0.11,0.16,3,483.37,0,17,93,2671,0,3,3,2,0,16,1,1,3,4,2,0,0,2388979
44,45,-0.04,0.16,1,-143.31,1,46,139,1198,1,4,5,3,1,15,2,2,0,2,2,1,1,2447251
54,28,0.13,0.18,1,118.96,0,61,27,2072,0,4,2,1,1,4,1,3,0,0,3,1,0,2434006
197,11,0.11,0.04,3,470,0,17,81,2847,0,4,4,2,0,7,0,0,1,4,3,1,1,2358259
132,45,0.35,0.07,3,1246.73,0,46,93,3650,0,5,5,3,0,6,0,2,3,3,4,1,0,2472812
202,11,0.11,0.12,4,486.29,1,17,64,162,1,4,4,2,1,3,2,2,3,2,4,0,0,2491603
258,4,0.11,0.25,1,2333.92,0,43,84,25493,1,3,4,1,1,17,0,1,3,1,1,0,0,2467861
430,25,0.42,0,1,11972.29,0,45,80,1521,0,2,2,1,0,1,2,1,0,2,1,1,1,2479468
100,10,0.25,0.25,1,1238.4,1,26,13,961,0,3,3,2,1,16,0,2,3,4,4,0,0,2436506
520,47,0.26,0.03,5,1828,1,9,85,3446,1,4,4,3,1,14,0,0,3,2,3,0,0,2376936
214,11,0.13,0.02,4,559.73,0,17,32,1959,0,3,3,2,0,11,0,2,3,3,0,0,0,2471799
182,43,0.08,0.16,1,1147.39,0,48,77,3793,0,3,4,1,1,3,1,3,3,0,1,0,0,2445896
204,22,-0.61,0.01,5,-1717.45,0,29,96,1837,0,4,2,1,1,8,0,3,3,0,3,0,0,2356831
166,22,-2.5,0.03,4,-6943.34,0,29,65,1432,1,4,3,3,0,7,1,1,3,3,2,0,0,2411293
36,45,0.21,0.21,1,751.47,0,46,75,2015,0,0,4,3,1,7,1,1,2,1,4,0,0,2453643
155,44,-0.19,0.04,5,-412.68,0,37,84,1762,0,5,3,2,0,16,0,3,3,3,2,1,1,2358782
330,25,0.02,0.1,1,572.46,0,45,18,1166,1,2,4,1,0,6,0,2,3,0,2,0,0,2457331
304,4,0.5,0.12,1,10723.05,0,43,65,1389,0,4,3,3,0,17,2,2,1,2,3,1,0,2439169
170,43,0.21,0.06,1,2973.93,1,48,190,1921,0,4,4,1,1,5,2,3,3,3,3,0,0,2422415
366,25,0.29,0.1,1,8279.73,0,45,143,1776,0,4,3,3,1,10,1,1,1,0,3,1,1,2478234
224,33,0.44,0.02,5,1562.83,1,24,60,209,1,0,4,1,0,9,2,1,2,0,2,0,0,2507375
123,33,0.35,0.12,2,1236.06,0,24,95,3064,1,0,4,3,0,3,0,1,2,0,0,0,0,2377597
62,33,0.31,0.19,2,1148.07,1,24,99,11700,1,3,3,2,1,17,0,3,1,0,3,1,1,2499751
189,43,0.08,0.07,1,1150.08,1,48,24,1581,0,5,4,2,1,13,1,2,3,2,3,1,1,2397644
220,46,0.45,0.25,3,2886.05,1,12,72,1386,1,5,4,1,1,12,0,2,3,0,0,1,1,2364294
168,3,-0.81,0.1,1,-7436.92,1,18,38,1234,0,6,4,1,1,10,0,3,1,0,0,1,0,2459701
68,11,-0.83,0,1,-3636.93,1,17,84,3282,0,5,4,3,1,7,0,1,3,2,2,1,1,2468478
28,2,-0.21,0.11,1,-512.2,1,3,75,3650,0,3,2,3,1,6,0,2,3,3,1,0,0,2362423
129,11,0.34,0.18,2,1429.87,1,17,102,2811,0,4,4,1,0,7,1,1,3,1,0,0,0,2432974
32,33,0.21,0.02,1,727.98,0,24,134,3752,1,4,5,1,0,10,1,2,3,2,1,0,0,2402243
175,33,0.25,0.21,4,899.73,0,24,149,3454,0,2,2,2,1,8,0,1,3,3,2,0,0,2450364
201,47,-0.88,0.07,2,-6216.38,0,9,64,1903,1,2,4,2,1,16,0,3,0,0,0,1,1,2457836
165,11,0.5,0.03,2,2207.35,0,17,163,7943,1,5,3,2,1,2,1,2,3,3,1,1,0,2355030
167,11,0.1,0.06,3,442.58,1,17,67,480,1,4,4,3,1,2,0,3,3,3,4,0,0,2503363
351,25,0.29,0.11,1,8233.27,1,45,78,3061,1,0,3,2,1,15,1,0,2,0,3,0,0,2489282
233,33,0.06,0.25,5,219.74,1,24,81,3529,1,2,3,1,1,10,0,1,3,4,0,0,0,2451127
262,45,0.11,0.06,5,399.26,0,46,77,753,0,5,3,3,1,11,1,0,3,0,3,1,1,2446439
188,11,0.08,0,3,340.59,0,17,43,2128,0,4,4,2,1,13,0,2,0,3,3,1,0,2384736
64,12,0.48,0.04,3,909.4,0,40,32,289,1,3,4,2,0,17,0,0,0,2,3,1,1,2357157
145,3,-1.71,0.03,1,-15646.72,1,18,19,1215,0,6,4,3,0,9,1,3,3,2,0,1,1,2427144
139,43,0.48,0.19,1,6867.09,1,48,133,1572,1,3,4,2,0,8,2,2,1,2,1,1,0,2396275
90,45,0.03,0.06,1,104.82,1,46,70,827,0,2,2,1,0,9,0,3,3,2,4,0,0,2452229
281,4,0.29,0.07,1,6193.78,0,43,149,1026,0,6,5,2,1,14,1,3,3,0,4,1,1,2426698
279,4,-0.7,0.03,1,-14986.28,1,43,65,912,0,2,2,1,1,0,1,1,3,3,2,0,0,2387884
246,45,0.47,0.1,5,1659.7,1,46,80,3012,0,3,3,2,1,7,1,1,1,0,1,1,1,2484937
253,11,-1.55,0.07,4,-6512.37,1,17,47,1739,1,3,4,3,1,8,1,0,3,3,0,0,0,2365813
291,45,-0.22,0.01,5,-785.54,1,46,126,3733,0,4,4,2,0,10,1,3,1,2,1,1,1,2447518
173,33,0.29,0.01,2,1070.53,0,24,27,313,1,4,1,2,1,11,2,1,1,2,0,1,0,2507769
281,25,0.19,0.25,1,5408.34,0,45,105,1354,0,3,4,2,1,10,0,2,3,0,2,0,0,2354825
116,11,0.11,0.19,2,459.53,0,17,49,1757,1,3,2,1,1,6,0,0,2,2,2,1,1,2357525
87,11,0.44,0.13,2,1935.67,1,17,57,30,1,6,4,1,0,14,2,2,3,0,4,1,1,2491063
148,45,0.35,0,3,1223.43,0,46,67,396,1,3,3,3,1,2,1,2,3,1,1,0,0,2518698
173,33,0.24,0.07,1,838.83,1,24,27,1800,0,4,4,1,0,5,0,0,3,2,4,0,0,2375215
89,12,0.08,0.11,4,141.62,0,40,105,2530,0,4,5,3,0,16,2,0,3,4,0,0,0,2482555
302,4,0.5,0.03,1,10647.19,1,43,77,1097,1,3,2,1,0,12,0,3,3,3,0,0,0,2475989
283,25,0.37,0.25,1,10508.9,1,45,38,2143,1,3,3,3,0,17,1,3,1,0,0,1,1,2464010
107,47,0.13,0.06,1,923.33,0,9,174,3617,0,5,3,2,0,16,1,3,3,4,4,1,1,2428247
110,3,0.47,0.12,1,4395.55,1,18,128,2630,1,6,2,2,1,6,0,3,3,2,0,1,0,2463368
133,3,-0.24,0.03,1,-2242.34,0,18,200,2690,0,4,3,3,1,10,0,2,0,0,1,1,0,2377288
140,43,0.15,0.19,1,2146.56,0,48,152,1076,0,5,4,1,1,12,2,2,3,4,3,1,1,2420912
259,47,0.38,0.25,3,2747.62,1,9,100,4391,0,2,3,2,0,6,1,2,0,3,3,1,0,2368501
347,47,0.48,0.11,4,3364.45,1,9,58,864,1,5,3,3,1,17,1,0,1,2,1,1,1,2349389
301,25,-0.11,0.25,1,-3125.27,0,45,91,2277,0,3,3,3,0,8,0,3,3,4,0,0,0,2494525
189,43,0.11,0.01,1,1554.42,0,48,95,2884,0,5,4,2,0,12,1,2,3,3,0,1,0,2415133
136,3,0.06,0.19,1,555.33,1,18,177,1035,0,3,3,2,0,14,0,0,0,3,3,1,0,2347521
239,33,-1.65,0.03,5,-5942.04,1,24,33,959,0,2,2,2,0,0,1,2,3,0,4,0,0,2369096
213,33,0.26,0,4,906.64,0,24,151,3601,1,3,5,1,1,3,1,0,1,2,0,1,0,2359931
391,6,0.32,0.16,1,10297.99,0,62,75,3515,1,2,3,2,1,4,0,3,3,0,3,0,0,2500692
113,3,0.34,0.12,1,3142,0,18,33,1099,0,3,3,1,0,1,0,1,1,0,3,1,1,2466730
154,45,0.39,0,3,1367.5,0,46,87,1048,1,4,3,1,1,2,0,3,3,2,4,0,0,2448026
298,4,0.26,0.12,1,5555.15,0,43,52,171,0,5,2,1,0,12,0,2,3,4,2,1,1,2436599
94,22,0.1,0.19,2,279.02,1,29,34,242,0,4,4,1,0,11,2,2,0,4,4,1,1,2438294
118,12,0.47,0.21,5,890.75,1,40,49,2184,1,3,2,3,1,14,0,2,3,4,4,0,0,2351055
217,43,-0.41,0.01,1,-5833.28,0,48,207,18940,0,4,4,3,1,14,1,2,3,3,0,0,0,2416393
400,25,0.11,0.06,1,3128.89,1,45,95,1469,1,2,2,1,1,14,0,2,0,1,0,1,0,2487335
153,3,-0.06,0.06,1,-556.72,1,18,21,1498,1,4,4,1,1,7,0,3,3,3,3,0,0,2475829
134,22,0.47,0.19,3,1342.31,1,29,91,1383,0,6,4,3,1,14,2,1,3,3,2,1,1,2348210
141,45,-0.24,0.16,3,-845.29,0,46,67,2077,1,6,4,1,1,3,0,0,3,1,0,1,0,2453511
276,45,0.5,0.03,5,1755.48,0,46,144,2138,0,4,4,1,1,13,2,2,0,4,0,1,0,2441472
139,3,0.25,0.01,1,2297,0,18,208,42911,1,4,3,3,0,6,2,0,3,2,3,0,0,2404908
57,45,0.5,0.1,1,1772.24,0,46,166,3608,0,2,2,2,0,11,1,3,2,3,4,1,1,2474561
270,38,-0.77,0.07,3,-4349.42,1,33,37,980,0,0,2,2,1,12,1,2,2,0,2,0,0,2392247
189,11,0.5,0.06,3,2122.31,0,17,84,821,0,3,4,1,1,7,0,3,3,0,1,0,0,2477544
77,45,-0.19,0.16,2,-699.56,1,46,155,1301,0,3,3,1,0,2,2,2,3,2,3,0,0,2452067
178,3,0,0.1,1,2.83,0,18,184,3405,0,6,4,3,1,7,1,2,3,0,2,1,0,2391901
1477,20,0.03,0.25,1,4260.74,1,10,32,1069,0,4,4,1,1,10,0,2,3,0,4,0,0,2354131
160,3,0.32,0.03,1,2982.13,0,18,206,13341,0,4,4,3,0,10,1,0,1,0,1,1,0,2359519
129,47,-0.11,0.18,1,-791.71,1,9,191,3668,0,6,4,2,1,3,0,0,3,2,0,1,0,2375009
169,45,0.03,0.25,5,112.09,1,46,173,33916,0,5,4,3,1,7,0,2,3,0,3,1,0,2485866
141,3,-0.15,0.04,1,-1380.66,1,18,184,2887,1,4,3,2,0,1,1,3,3,0,4,0,0,2426456
265,11,0.37,0.11,5,1590.31,1,17,18,155,0,4,3,3,0,0,1,1,1,0,1,1,1,2386390
161,43,0.38,0.1,1,5394.01,1,48,209,30957,0,4,4,2,1,7,1,0,3,4,2,0,0,2421193
51,11,0.48,0.01,1,2110.98,1,17,79,312,1,3,3,1,1,12,2,3,0,2,1,1,1,2352313
355,47,-0.11,0.19,4,-780.23,0,9,85,930,1,3,3,2,0,17,0,2,3,4,0,0,0,2472031
161,3,0.02,0.11,1,185.17,0,18,77,224,1,3,4,2,1,6,1,0,3,0,0,0,0,2349530
129,3,-0.21,0.04,1,-1958.95,1,18,89,416,0,2,4,1,1,10,2,3,2,4,0,1,0,2510575
141,11,-0.19,0.03,2,-830.84,1,17,71,1599,0,2,3,2,0,15,0,3,3,2,1,0,0,2476998
90,11,0.47,0.19,2,2026.68,1,17,195,1106,0,6,2,1,0,15,1,2,1,2,4,1,0,2390799
240,11,0.1,0.03,4,426.32,0,17,98,2536,0,3,4,3,0,5,0,3,3,0,2,0,0,2342322
38,19,0.04,0.02,3,61.77,0,36,36,233,0,3,4,3,0,7,1,1,3,2,2,0,0,2388873
238,4,0.5,0.25,1,10669.6,1,43,132,1555,0,6,3,1,1,6,1,2,3,1,0,1,1,2381858
444,47,0.35,0,4,2517.85,0,9,208,12956,0,3,4,3,0,12,0,1,0,4,1,1,1,2361079
154,3,0.32,0.01,1,2984.35,1,18,174,1254,0,6,2,3,0,0,0,2,3,3,0,1,1,2435037
69,12,0.1,0.19,4,190.58,1,40,87,1481,0,2,3,3,0,0,1,0,3,0,0,0,0,2367678
302,34,0.35,0,1,6447.5,1,71,131,3721,0,5,2,1,1,8,1,0,3,3,4,1,1,2365124
173,12,0.35,0.06,3,641.43,0,40,198,1531,1,3,3,2,1,14,1,2,3,2,4,0,0,2409041
359,25,0.26,0.21,1,7396.72,0,45,97,1956,1,6,3,1,1,10,1,1,1,2,3,1,1,2410963
77,47,0.11,0.11,1,794.33,1,9,186,2103,0,4,3,3,0,5,1,3,1,4,4,1,0,2413849
139,11,0.11,0.21,2,468.02,1,17,82,1934,1,6,5,2,1,4,0,3,3,0,2,1,1,2476779
119,45,0.38,0.11,2,1382.29,0,46,44,836,0,4,2,3,1,15,0,3,3,3,2,0,0,2440563
128,45,0.29,0.06,2,1028.46,1,46,10,20,0,6,2,3,0,1,0,2,3,0,3,1,0,2419312
397,25,-0.11,0.06,1,-3130.67,0,45,115,2445,1,2,3,3,0,16,0,1,0,1,4,1,1,2486975
178,43,0.1,0.16,1,1413.58,1,48,13,1037,0,5,2,2,1,17,0,1,3,2,0,1,0,2417718
32,42,0.48,0.06,1,352,1,74,132,3261,1,3,3,1,1,2,1,3,1,3,2,1,0,2393905
189,45,0.29,0.06,4,1018.41,1,46,53,669,0,5,4,1,1,8,1,2,3,2,2,1,0,2446043
173,43,0.35,0.1,1,4942.5,1,48,11,985,0,4,3,3,0,16,1,2,1,1,4,1,1,2416159
92,3,0.26,0.25,1,2395.82,1,18,48,426,1,2,3,1,1,2,2,3,0,4,1,1,0,2510198
144,45,-1.65,0.12,3,-6012.2,1,46,70,307,0,4,4,2,1,6,2,2,3,4,4,0,0,2442188
362,25,0.48,0.11,1,13656.38,1,45,78,1969,0,6,3,2,1,12,0,0,3,3,0,1,1,2487950
113,3,0.34,0.06,1,3144.68,1,18,148,2864,1,3,3,1,1,12,1,0,3,4,3,0,0,2367377
118,3,0.11,0.06,1,1012.76,0,18,148,1703,0,2,3,3,1,12,2,0,3,0,3,0,0,2482139
100,45,0.29,0.02,2,1051.23,0,46,133,3747,1,4,4,1,0,12,0,2,3,2,0,0,0,2447805
198,22,0.19,0.07,5,562.38,0,29,38,339,0,6,4,2,1,0,1,1,3,4,4,1,0,2433927
338,25,-0.7,0.13,1,-19954.14,0,45,73,582,0,2,4,2,1,11,0,2,0,2,1,1,0,2486872
174,43,0.47,0.18,1,6744.1,1,48,60,940,1,4,4,1,1,13,0,1,3,3,0,0,0,2443954
160,22,0.31,0.03,4,870.5,0,29,76,441,0,4,5,3,0,16,1,3,0,2,4,1,0,2434471
161,44,0.11,0.16,4,389.52,0,37,69,315,1,5,4,3,1,4,0,3,3,0,4,1,0,2503682
96,3,0.37,0.1,1,3417.02,1,18,56,391,1,5,4,3,0,0,0,3,1,3,3,1,0,2499554
158,45,-1.55,0.19,3,-5374.46,1,46,138,2137,0,6,5,1,1,5,0,3,1,4,3,1,1,2441488
193,33,0.06,0.16,5,218.93,0,24,87,1151,1,2,3,1,1,10,2,2,0,2,3,1,1,2483163
167,3,0.11,0.02,1,1029.76,0,18,201,1457,0,6,3,2,0,10,2,0,3,2,1,1,1,2482201
75,11,0.47,0.19,1,2062.55,1,17,27,477,0,2,1,3,0,3,2,3,2,3,2,1,0,2510563
85,19,0.45,0.21,4,606.99,0,36,49,1056,0,3,2,3,1,9,0,3,3,0,4,0,0,2343209
460,14,-1.65,0.06,1,-53961.86,1,66,84,3302,0,6,5,2,0,9,0,3,1,0,4,1,1,2499111
227,43,0.34,0.03,1,4801.43,0,48,114,2127,0,4,3,2,0,9,0,3,3,2,4,0,0,2417996
253,11,0.29,0.12,4,1255.78,0,17,51,1852,0,6,4,1,0,11,0,3,3,0,4,1,1,2343247
270,47,-0.21,0.12,3,-1517.94,0,9,80,118,0,3,3,3,0,13,2,1,1,3,4,1,0,2507852
169,3,0.5,0.1,1,4684.42,1,18,38,275,1,6,4,1,1,12,2,2,3,4,0,1,1,2505066
127,33,-0.13,0.1,3,-476.93,0,24,55,1843,0,5,2,1,1,8,1,2,3,2,2,1,0,2355593
411,25,0.47,0,1,13308.81,0,45,70,2194,1,3,4,2,0,13,0,3,3,4,1,0,0,2494328
127,45,-0.77,0.13,3,-2677.15,1,46,112,3100,0,4,4,2,0,4,0,2,0,4,1,1,1,2441813
221,45,-0.77,0.02,4,-2679.3,0,46,12,540,0,2,3,2,1,4,0,3,1,3,1,0,0,2474942
129,3,0.35,0.13,1,3280.51,1,18,29,662,0,3,4,3,1,15,0,2,3,0,3,0,0,2424005
93,10,0.35,0.1,2,600.79,0,26,84,26276,0,6,3,2,1,6,0,2,3,4,0,1,1,2469749
218,34,0.31,0.16,1,5752.9,0,71,68,478,0,5,3,3,0,5,2,1,3,3,1,1,0,2508850
292,11,0.08,0.18,5,352.09,0,17,129,3785,0,3,4,3,0,8,0,3,1,0,0,1,1,2500197
87,1,0.44,0.13,2,939.99,1,44,158,1484,0,3,4,2,1,5,0,3,3,2,4,0,0,2476971
229,45,0.34,0.13,5,1187.59,1,46,207,18040,0,5,2,2,1,9,0,2,1,0,4,1,1,2418701
374,25,0.5,0.12,1,14163.38,1,45,19,1178,1,6,5,2,1,10,1,1,3,4,3,1,1,2494194
139,3,0.11,0.21,1,1025.44,0,18,121,2521,1,4,4,2,1,14,0,1,1,3,3,1,0,2378587
113,3,0.47,0.1,1,4301.7,0,18,143,3491,1,4,2,2,1,5,0,2,1,0,4,1,0,2405596
71,11,-0.65,0.18,1,-2826.19,1,17,33,467,1,4,4,2,1,5,2,3,3,4,2,0,0,2512626
97,30,0.11,0.12,5,187.38,0,7,106,2957,0,4,4,1,1,11,0,0,1,3,4,1,1,2347096
296,47,0.28,0.13,3,2021.79,0,9,84,1948,1,3,4,2,0,9,0,2,3,2,3,0,0,2398070
126,33,0.26,0.16,3,906.25,0,24,72,838,0,4,3,2,0,5,1,3,3,0,1,0,0,2466381
99,11,0.08,0.02,1,339.34,0,17,193,13093,1,5,5,1,1,13,0,2,1,0,1,1,1,2405550
173,11,0.32,0.18,1,1386.45,0,17,189,3272,0,6,4,2,0,17,1,3,3,2,2,1,1,2465490
408,25,0.31,0.06,1,8800.12,1,45,117,2562,0,5,5,3,1,4,0,3,3,0,4,1,0,2478592
120,45,0.1,0.06,2,365.18,0,46,20,860,0,4,4,2,0,17,2,3,3,0,0,0,0,2418744
179,3,0.21,0,1,1943.94,1,18,208,25686,1,5,4,2,0,0,0,1,3,2,3,1,0,2468480
145,11,0.38,0.16,2,1662.62,0,17,57,321,1,6,2,3,0,13,0,3,3,3,0,1,0,2502879
348,25,0.47,0.07,1,13319.14,1,45,29,1524,0,2,3,1,1,11,2,2,0,2,0,1,0,2480663
36,42,0.11,0.02,1,93.52,0,74,163,18225,1,2,3,3,1,0,1,3,0,3,4,1,1,2393884
85,3,0.24,0.19,1,2211.37,0,18,97,2064,0,4,3,2,1,14,2,0,3,4,4,0,0,2405182
